Accession,Title,Sample Type,Taxonomy,Channels,Platform,Series,Supplementary Types,Supplementary Links,SRA Accession,Contact,Release Date
GSM2171086,"mh2_E7","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782688",SRX1782688,"Gray Camp","Feb 08, 2017"
GSM2171087,"mh2_F10","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782689",SRX1782689,"Gray Camp","Feb 08, 2017"
GSM2171088,"mh2_F12","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782690",SRX1782690,"Gray Camp","Feb 08, 2017"
GSM2171089,"mh2_F2","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782691",SRX1782691,"Gray Camp","Feb 08, 2017"
GSM2171090,"mh2_F4","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782692",SRX1782692,"Gray Camp","Feb 08, 2017"
GSM2171091,"mh2_F6","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782693",SRX1782693,"Gray Camp","Feb 08, 2017"
GSM2171092,"mh2_F8","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782694",SRX1782694,"Gray Camp","Feb 08, 2017"
GSM2171093,"mh2_F9","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782695",SRX1782695,"Gray Camp","Feb 08, 2017"
GSM2171094,"mh2_G10","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782696",SRX1782696,"Gray Camp","Feb 08, 2017"
GSM2171095,"mh2_G12","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782697",SRX1782697,"Gray Camp","Feb 08, 2017"
GSM2171096,"mh2_G1","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782698",SRX1782698,"Gray Camp","Feb 08, 2017"
GSM2171097,"mh2_G2","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782699",SRX1782699,"Gray Camp","Feb 08, 2017"
GSM2171098,"mh2_G3","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782700",SRX1782700,"Gray Camp","Feb 08, 2017"
GSM2171099,"mh2_G6","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782701",SRX1782701,"Gray Camp","Feb 08, 2017"
GSM2171100,"mh2_G7","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782702",SRX1782702,"Gray Camp","Feb 08, 2017"
GSM2171101,"mh2_G8","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782703",SRX1782703,"Gray Camp","Feb 08, 2017"
GSM2171102,"mh2_G9","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782704",SRX1782704,"Gray Camp","Feb 08, 2017"
GSM2171103,"mh2_H11","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782705",SRX1782705,"Gray Camp","Feb 08, 2017"
GSM2171104,"mh2_H12","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782706",SRX1782706,"Gray Camp","Feb 08, 2017"
GSM2171105,"mh2_H1","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782707",SRX1782707,"Gray Camp","Feb 08, 2017"
GSM2171106,"mh2_H3","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782708",SRX1782708,"Gray Camp","Feb 08, 2017"
GSM2171107,"mh2_H5","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782709",SRX1782709,"Gray Camp","Feb 08, 2017"
GSM2171108,"msc1_A12","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782710",SRX1782710,"Gray Camp","Feb 08, 2017"
GSM2171109,"msc1_A3","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782711",SRX1782711,"Gray Camp","Feb 08, 2017"
GSM2171110,"msc1_A5","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782712",SRX1782712,"Gray Camp","Feb 08, 2017"
GSM2171111,"msc1_B10","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782713",SRX1782713,"Gray Camp","Feb 08, 2017"
GSM2171112,"msc1_B4","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782714",SRX1782714,"Gray Camp","Feb 08, 2017"
GSM2171113,"msc1_B9","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782715",SRX1782715,"Gray Camp","Feb 08, 2017"
GSM2171114,"msc1_C4","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782716",SRX1782716,"Gray Camp","Feb 08, 2017"
GSM2171115,"msc1_C5","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782717",SRX1782717,"Gray Camp","Feb 08, 2017"
GSM2171116,"msc1_C6","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782718",SRX1782718,"Gray Camp","Feb 08, 2017"
GSM2171117,"msc1_C7","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782719",SRX1782719,"Gray Camp","Feb 08, 2017"
GSM2171118,"msc1_D2","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782720",SRX1782720,"Gray Camp","Feb 08, 2017"
GSM2171119,"msc1_D4","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782721",SRX1782721,"Gray Camp","Feb 08, 2017"
GSM2171120,"msc1_D5","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782722",SRX1782722,"Gray Camp","Feb 08, 2017"
GSM2171121,"msc1_E5","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782723",SRX1782723,"Gray Camp","Feb 08, 2017"
GSM2171122,"msc1_E6","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782724",SRX1782724,"Gray Camp","Feb 08, 2017"
GSM2171123,"msc1_F2","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782725",SRX1782725,"Gray Camp","Feb 08, 2017"
GSM2171124,"msc1_F4","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782726",SRX1782726,"Gray Camp","Feb 08, 2017"
GSM2171125,"msc1_F5","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782727",SRX1782727,"Gray Camp","Feb 08, 2017"
GSM2171126,"msc1_G11","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782728",SRX1782728,"Gray Camp","Feb 08, 2017"
GSM2171127,"msc1_G2","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782729",SRX1782729,"Gray Camp","Feb 08, 2017"
GSM2171128,"msc1_G5","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782730",SRX1782730,"Gray Camp","Feb 08, 2017"
GSM2171129,"msc1_G6","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782731",SRX1782731,"Gray Camp","Feb 08, 2017"
GSM2171130,"msc1_G7","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782732",SRX1782732,"Gray Camp","Feb 08, 2017"
GSM2171131,"msc1_H4","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782733",SRX1782733,"Gray Camp","Feb 08, 2017"
GSM2171132,"msc1_H8","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782734",SRX1782734,"Gray Camp","Feb 08, 2017"
GSM2171133,"msc2_A10","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782735",SRX1782735,"Gray Camp","Feb 08, 2017"
GSM2171134,"msc2_A11","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782736",SRX1782736,"Gray Camp","Feb 08, 2017"
GSM2171135,"msc2_A12","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782737",SRX1782737,"Gray Camp","Feb 08, 2017"
GSM2171136,"msc2_A1","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782738",SRX1782738,"Gray Camp","Feb 08, 2017"
GSM2171137,"msc2_A2","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782739",SRX1782739,"Gray Camp","Feb 08, 2017"
GSM2171138,"msc2_A3","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782740",SRX1782740,"Gray Camp","Feb 08, 2017"
GSM2171139,"msc2_A4","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782741",SRX1782741,"Gray Camp","Feb 08, 2017"
GSM2171140,"msc2_A7","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782742",SRX1782742,"Gray Camp","Feb 08, 2017"
GSM2171141,"msc2_A8","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782743",SRX1782743,"Gray Camp","Feb 08, 2017"
GSM2171142,"msc2_B10","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782744",SRX1782744,"Gray Camp","Feb 08, 2017"
GSM2171143,"msc2_B11","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782745",SRX1782745,"Gray Camp","Feb 08, 2017"
GSM2171144,"msc2_B12","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782746",SRX1782746,"Gray Camp","Feb 08, 2017"
GSM2171145,"msc2_B1","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782747",SRX1782747,"Gray Camp","Feb 08, 2017"
GSM2171146,"msc2_B3","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782748",SRX1782748,"Gray Camp","Feb 08, 2017"
GSM2171147,"msc2_B4","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782749",SRX1782749,"Gray Camp","Feb 08, 2017"
GSM2171148,"msc2_B5","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782750",SRX1782750,"Gray Camp","Feb 08, 2017"
GSM2171149,"msc2_B6","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782751",SRX1782751,"Gray Camp","Feb 08, 2017"
GSM2171150,"msc2_B7","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782752",SRX1782752,"Gray Camp","Feb 08, 2017"
GSM2171151,"msc2_C10","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782753",SRX1782753,"Gray Camp","Feb 08, 2017"
GSM2171152,"msc2_C11","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782754",SRX1782754,"Gray Camp","Feb 08, 2017"
GSM2171153,"msc2_C1","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782755",SRX1782755,"Gray Camp","Feb 08, 2017"
GSM2171154,"msc2_C2","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782756",SRX1782756,"Gray Camp","Feb 08, 2017"
GSM2171155,"msc2_C3","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782757",SRX1782757,"Gray Camp","Feb 08, 2017"
GSM2171156,"msc2_C4","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782758",SRX1782758,"Gray Camp","Feb 08, 2017"
GSM2171157,"msc2_C5","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782759",SRX1782759,"Gray Camp","Feb 08, 2017"
GSM2171158,"msc2_C6","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782760",SRX1782760,"Gray Camp","Feb 08, 2017"
GSM2171159,"msc2_C7","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782761",SRX1782761,"Gray Camp","Feb 08, 2017"
GSM2171160,"msc2_C8","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782762",SRX1782762,"Gray Camp","Feb 08, 2017"
GSM2171161,"msc2_C9","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782763",SRX1782763,"Gray Camp","Feb 08, 2017"
GSM2171162,"msc2_D10","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782764",SRX1782764,"Gray Camp","Feb 08, 2017"
GSM2171163,"msc2_D11","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782765",SRX1782765,"Gray Camp","Feb 08, 2017"
GSM2171164,"msc2_D12","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782766",SRX1782766,"Gray Camp","Feb 08, 2017"
GSM2171165,"msc2_D1","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782767",SRX1782767,"Gray Camp","Feb 08, 2017"
GSM2171166,"msc2_D2","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782768",SRX1782768,"Gray Camp","Feb 08, 2017"
GSM2171167,"msc2_D3","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782769",SRX1782769,"Gray Camp","Feb 08, 2017"
GSM2171168,"msc2_D4","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782770",SRX1782770,"Gray Camp","Feb 08, 2017"
GSM2171169,"msc2_D6","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782771",SRX1782771,"Gray Camp","Feb 08, 2017"
GSM2171170,"msc2_D7","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782772",SRX1782772,"Gray Camp","Feb 08, 2017"
GSM2171171,"msc2_D8","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782773",SRX1782773,"Gray Camp","Feb 08, 2017"
GSM2171172,"msc2_D9","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782774",SRX1782774,"Gray Camp","Feb 08, 2017"
GSM2171173,"msc2_E11","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782775",SRX1782775,"Gray Camp","Feb 08, 2017"
GSM2171174,"msc2_E1","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782776",SRX1782776,"Gray Camp","Feb 08, 2017"
GSM2171175,"msc2_E3","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782777",SRX1782777,"Gray Camp","Feb 08, 2017"
GSM2171176,"msc2_E4","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782778",SRX1782778,"Gray Camp","Feb 08, 2017"
GSM2171177,"msc2_E5","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782779",SRX1782779,"Gray Camp","Feb 08, 2017"
GSM2171178,"msc2_E6","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782780",SRX1782780,"Gray Camp","Feb 08, 2017"
GSM2171179,"msc2_E7","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782781",SRX1782781,"Gray Camp","Feb 08, 2017"
GSM2171180,"msc2_E9","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782782",SRX1782782,"Gray Camp","Feb 08, 2017"
GSM2171181,"msc2_F10","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782783",SRX1782783,"Gray Camp","Feb 08, 2017"
GSM2171182,"msc2_F11","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782784",SRX1782784,"Gray Camp","Feb 08, 2017"
GSM2171183,"msc2_F12","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782785",SRX1782785,"Gray Camp","Feb 08, 2017"
GSM2171184,"msc2_F1","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782786",SRX1782786,"Gray Camp","Feb 08, 2017"
GSM2171185,"msc2_F3","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782787",SRX1782787,"Gray Camp","Feb 08, 2017"
GSM2171186,"msc2_F4","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782788",SRX1782788,"Gray Camp","Feb 08, 2017"
GSM2171187,"msc2_F5","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782789",SRX1782789,"Gray Camp","Feb 08, 2017"
GSM2171188,"msc2_F6","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782790",SRX1782790,"Gray Camp","Feb 08, 2017"
GSM2171189,"msc2_F7","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782791",SRX1782791,"Gray Camp","Feb 08, 2017"
GSM2171190,"msc2_F8","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782792",SRX1782792,"Gray Camp","Feb 08, 2017"
GSM2171191,"msc2_F9","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782793",SRX1782793,"Gray Camp","Feb 08, 2017"
GSM2171192,"msc2_G10","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782794",SRX1782794,"Gray Camp","Feb 08, 2017"
GSM2171193,"msc2_G11","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782795",SRX1782795,"Gray Camp","Feb 08, 2017"
GSM2171194,"msc2_G12","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782796",SRX1782796,"Gray Camp","Feb 08, 2017"
GSM2171195,"msc2_G1","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782797",SRX1782797,"Gray Camp","Feb 08, 2017"
GSM2171196,"msc2_G2","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782798",SRX1782798,"Gray Camp","Feb 08, 2017"
GSM2171197,"msc2_G4","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782799",SRX1782799,"Gray Camp","Feb 08, 2017"
GSM2171198,"msc2_G5","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782800",SRX1782800,"Gray Camp","Feb 08, 2017"
GSM2171199,"msc2_G6","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782801",SRX1782801,"Gray Camp","Feb 08, 2017"
GSM2171200,"msc2_G7","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782802",SRX1782802,"Gray Camp","Feb 08, 2017"
GSM2171201,"msc2_G8","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782803",SRX1782803,"Gray Camp","Feb 08, 2017"
GSM2171202,"msc2_G9","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782804",SRX1782804,"Gray Camp","Feb 08, 2017"
GSM2171203,"msc2_H10","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782805",SRX1782805,"Gray Camp","Feb 08, 2017"
GSM2171204,"msc2_H11","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782806",SRX1782806,"Gray Camp","Feb 08, 2017"
GSM2171205,"msc2_H3","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782807",SRX1782807,"Gray Camp","Feb 08, 2017"
GSM2171206,"msc2_H4","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782808",SRX1782808,"Gray Camp","Feb 08, 2017"
GSM2171207,"msc2_H5","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782809",SRX1782809,"Gray Camp","Feb 08, 2017"
GSM2171208,"msc2_H6","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782810",SRX1782810,"Gray Camp","Feb 08, 2017"
